id,image,title,description,code,users,type,difficulty,upVotes,created,published,freeToUse,businessOnly,headerImage,creator
74,https://tryhackme-images.s3.amazonaws.com/room-icons/3d749fada6df7b57e946de3b6473d820.png,Wireshark 101,Learn the basics of Wireshark and how to analyze various protocols and PCAPs,wireshark,60281,walkthrough,easy,2118,2020-10-29T00:23:41.586Z,2020-10-31T18:50:57.778Z,False,False,https://assets.tryhackme.com/room-banners/wireshark.png,Cryillic
75,https://tryhackme-images.s3.amazonaws.com/room-icons/fafc074a97207f99929f2ee28bea87ac.jpeg,Crack the hash,Cracking hashes challenges,crackthehash,52384,challenge,easy,2029,2018-11-18T20:45:53.545Z,2018-11-18T20:45:53.545Z,True,False,/img/banners/default_tryhackme.png,ben
76,https://tryhackme-images.s3.amazonaws.com/room-icons/aedc6b66c222e15ff740c282a0c3f44e.png,Agent Sudo,You found a secret server located under the deep sea. Your task is to hack inside the server and reveal the truth. ,agentsudoctf,40721,challenge,easy,2016,2019-10-30T03:49:42.081Z,2019-10-30T03:49:42.081Z,True,False,/img/banners/default_tryhackme.png,DesKel
77,https://tryhackme-images.s3.amazonaws.com/room-icons/c1c509a263e7a42bece2f0b77fd1ba1b.png,Cross-site Scripting,"Learn how to detect and exploit XSS vulnerabilities, giving you control of other visitor's browsers.",xss,53337,walkthrough,easy,2015,2021-08-06T09:35:20.423Z,2021-10-04T09:08:46.040Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5efe36fb68daf465530ca761/room-content/03376575e888fd097280c51469c29fbc.png,tryhackme
78,https://tryhackme-images.s3.amazonaws.com/room-icons/454b51904342f59ed4160e2d57863911.png,Putting it all together,Learn how all the individual components of the web work together to bring you access to your favourite web sites.,puttingitalltogether,103425,walkthrough,easy,2013,2021-04-07T08:25:41.229Z,2021-05-11T18:30:00.213Z,False,False,https://assets.tryhackme.com/room-banners/puttingitalltogether.png,tryhackme
79,https://tryhackme-images.s3.amazonaws.com/room-icons/92b349206a2901c187e32ad074eae45c.png,IDOR,Learn how to find and exploit IDOR vulnerabilities in a web application giving you access to data that you shouldn't have.,idor,66719,walkthrough,easy,1988,2021-07-29T11:32:41.847Z,2021-10-04T09:08:37.737Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5efe36fb68daf465530ca761/room-content/03376575e888fd097280c51469c29fbc.png,tryhackme
80,https://tryhackme-images.s3.amazonaws.com/room-icons/ffa81460a5c1487dd7bb43d0ca0735a1.png,Wreath,Learn how to pivot through a network by compromising a public facing web machine and tunnelling your traffic to access other machines in Wreath's network. (Streak limitation only for non-subscribed users),wreath,500,walkthrough,easy,1974,2021-01-02T14:02:23.561Z,2021-03-22T11:27:13.615Z,True,False,https://assets.tryhackme.com/room-banners/wreath_banner.png,MuirlandOracle
81,https://tryhackme-images.s3.amazonaws.com/room-icons/55de4f7624252f03317e8e202822a6af.png,File Inclusion,"This room introduces file inclusion vulnerabilities, including Local File Inclusion (LFI), Remote File Inclusion (RFI), and directory traversal.",fileinc,62308,walkthrough,medium,1932,2021-09-20T12:37:20.086Z,2021-10-04T09:08:50.272Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5efe36fb68daf465530ca761/room-content/03376575e888fd097280c51469c29fbc.png,tryhackme
82,https://tryhackme-images.s3.amazonaws.com/room-icons/3f520838881aee0c6a245ed2d35bb9dc.png,Active Directory Basics,This room will introduce the basic concepts and functionality provided by Active Directory.,winadbasics,61316,walkthrough,easy,1923,2022-06-13T20:34:44.820Z,2022-08-25T08:54:01.687Z,True,False,https://i.imgur.com/bEG08k9.png,munra
83,https://tryhackme-images.s3.amazonaws.com/room-icons/44996901792294a29490db36158fdb0e.png,How websites work,"To exploit a website, you first need to know how they are created.",howwebsiteswork,132003,walkthrough,easy,1792,2021-03-25T16:42:37.287Z,2021-03-30T14:14:10.581Z,False,False,https://assets.tryhackme.com/room-banners/howthewebworks.png,tryhackme
84,https://tryhackme-images.s3.amazonaws.com/room-icons/609f307f6fa5f1f7f39d50154d0d1db3.png,Subdomain Enumeration,Learn the various ways of discovering subdomains to expand your attack surface of a target.,subdomainenumeration,75302,walkthrough,easy,1784,2021-07-20T07:50:33.103Z,2021-09-02T18:04:41.807Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5efe36fb68daf465530ca761/room-content/03376575e888fd097280c51469c29fbc.png,tryhackme
85,https://tryhackme-images.s3.amazonaws.com/room-icons/2048656e072dd7caffe455ae2d44b65f.png,Overpass,What happens when some broke CompSci students make a password manager?,overpass,61345,challenge,easy,1769,2020-07-16T23:01:40.676Z,2020-07-17T19:30:00.045Z,True,False,https://i.imgur.com/LPggi78.png,NinjaJc01
86,https://tryhackme-images.s3.amazonaws.com/room-icons/8ea4be420cf856b5ff78bb2206bb3dbb.png,MAL: Malware Introductory,The start of a series of rooms covering Malware Analysis...,malmalintroductory,44410,walkthrough,easy,1749,2020-03-21T17:52:08.193Z,2020-03-21T18:10:06.725Z,True,False,https://i.imgur.com/2GCM5pZ.png,cmnatic
87,https://tryhackme-images.s3.amazonaws.com/room-icons/268e10b8ee0b53d1074b2a7fd5b1a789.png,SSRF,"Learn how to exploit Server-Side Request Forgery (SSRF) vulnerabilities, allowing you to access internal server resources.",ssrfqi,53765,walkthrough,easy,1739,2021-08-02T11:42:28.308Z,2021-08-24T19:04:28.334Z,False,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5efe36fb68daf465530ca761/room-content/03376575e888fd097280c51469c29fbc.png,tryhackme
88,https://tryhackme-images.s3.amazonaws.com/room-icons/e501e768017ceda79aca90fee8e0077c.png,Operating System Security,This room introduces users to operating system security and demonstrates SSH authentication on Linux.,operatingsystemsecurity,73527,walkthrough,easy,1727,2022-03-02T09:31:23.146Z,2022-03-16T21:11:24.930Z,False,False,https://assets.tryhackme.com/room-banners/intro-to-offensive-security.png,strategos
89,https://tryhackme-images.s3.amazonaws.com/room-icons/9efbcb85d76feac6b711b8ed1b2fd534.png,Advent of Cyber 1 [2019],"Get started with Cyber Security in 25 Days - Learn the basics by doing a new, beginner friendly security challenge every day leading up to Christmas.",25daysofchristmas,31045,walkthrough,easy,1704,2019-11-29T21:36:36.216Z,2020-01-10T21:43:42.794Z,True,False,https://i.imgur.com/j5i4EVm.png,tryhackme
90,https://tryhackme-images.s3.amazonaws.com/room-icons/1948e2c67f072993904cec82f39653c0.png,Buffer Overflow Prep,Practice stack based buffer overflows!,bufferoverflowprep,46067,walkthrough,easy,1670,2020-08-08T20:19:55.715Z,2020-08-08T19:00:00.048Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Tib3rius
91,https://tryhackme-images.s3.amazonaws.com/room-icons/846c4a9abc7e7d6b2f564c685fe98336.png,Active Reconnaissance,"Learn how to use simple tools such as traceroute, ping, telnet, and a web browser to gather information.",activerecon,56249,walkthrough,easy,1657,2021-07-22T11:12:28.909Z,2021-10-11T13:13:29.481Z,True,False,https://assets.tryhackme.com/room-banners/netsecmodule.png,strategos
92,https://tryhackme-images.s3.amazonaws.com/room-icons/01d0111f4aa4a8dce8143903e99eefd4.png,Network Security,"Learn about network security, understand attack methodology, and practice hacking into a target server.",intronetworksecurity,70244,walkthrough,easy,1650,2022-03-14T11:20:03.772Z,2022-04-25T15:30:51.532Z,False,False,https://assets.tryhackme.com/room-banners/intro-to-offensive-security.png,strategos
93,https://tryhackme-images.s3.amazonaws.com/room-icons/efbb70493ba66dfbac4302c02ad8facf.jpeg,LazyAdmin,Easy linux machine to practice your skills,lazyadmin,41842,challenge,easy,1609,2019-11-28T15:52:54.112Z,2019-11-28T15:52:54.112Z,True,False,/img/banners/default_tryhackme.png,MrSeth6797
94,https://tryhackme-images.s3.amazonaws.com/room-icons/61d2174e898d680be6e4732dcc205c17.png,Red Team Recon,"Learn how to use DNS, advanced searching, Recon-ng, and Maltego to collect information about your target.",redteamrecon,49502,walkthrough,easy,1582,2021-11-18T12:52:59.262Z,2021-12-20T18:06:56.681Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5f04259cf9bf5b57aed2c476/room-content/889794a57c33230c3bec352963d1d7a5.png,strategos
95,https://tryhackme-images.s3.amazonaws.com/room-icons/d30e917f1945d3e25592ee34805bb900.png,Vulnerabilities 101,Understand the flaws of an application and  apply your researching skills on some vulnerability databases.,vulnerabilities101,65536,walkthrough,easy,1569,2021-07-29T20:06:02.760Z,2021-09-20T20:22:03.489Z,True,False,https://assets.tryhackme.com/additional/vulnerability-module/bug-banner.png,cmnatic
96,https://tryhackme-images.s3.amazonaws.com/room-icons/cb90d811e6ee37c4816e20b526f26220.png,Burp Suite: Intruder,Learn how to use Intruder to automate requests in Burp Suite,burpsuiteintruder,45526,walkthrough,info,1528,2021-07-11T21:56:24.413Z,2021-09-13T09:16:19.688Z,False,False,https://assets.tryhackme.com/room-banners/burpsuite.svg,MuirlandOracle
97,https://tryhackme-images.s3.amazonaws.com/room-icons/3d8b9651d22266ef7447287e1328b5aa.png,History of Malware,Join this room to learn about the first forms of malware and how they turned into the malicious code we see today.,historyofmalware,46109,walkthrough,info,1520,2020-10-03T13:05:07.870Z,2020-10-04T19:00:00.169Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,Jabba
98,https://tryhackme-images.s3.amazonaws.com/room-icons/f840de8ced2851ef65e39bf9d809751e.jpeg,Game Zone,"Learn to hack into this machine. Understand how to use SQLMap, crack some passwords, reveal services using a reverse SSH tunnel and escalate your privileges to root!",gamezone,28087,walkthrough,easy,1506,2019-08-28T16:51:21.155Z,2020-01-23T15:34:47.801Z,False,False,https://i.imgur.com/aSCFaI4.png,tryhackme
99,https://tryhackme-images.s3.amazonaws.com/room-icons/a67b52a437a23fbdd6a38e8b89f81a81.png,Metasploit: Exploitation,"Using Metasploit for scanning, vulnerability assessment and exploitation. ",metasploitexploitation,46103,walkthrough,easy,1495,2021-07-12T09:46:32.108Z,2021-09-24T22:58:43.286Z,False,False,https://assets.tryhackme.com/room-banners/metasploit.png,tryhackme
100,https://tryhackme-images.s3.amazonaws.com/room-icons/a372c51dfdb1ee3975dea3198763ce13.png,Post-Exploitation Basics,"Learn the basics of post-exploitation and maintaining access with mimikatz, bloodhound, powerview and msfvenom",postexploit,47814,walkthrough,easy,1491,2020-05-26T16:35:05.085Z,2020-05-26T19:01:51.245Z,True,False,https://i.imgur.com/qoNRfhD.png,Cryillic
101,https://tryhackme-images.s3.amazonaws.com/room-icons/b4f28a92c7d33f8460d896653cf5d428.png,Linux Strength Training,Guided room for beginners to learn/reinforce linux command line skills,linuxstrengthtraining,15899,walkthrough,easy,1460,2020-09-25T10:04:02.169Z,2020-12-11T19:00:00.216Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,DrXploiter
102,https://tryhackme-images.s3.amazonaws.com/room-icons/6d22bfaf14c9d40539415d505f2cf759.png,Bash Scripting ,A Walkthrough room to teach you the basics of bash scripting,bashscripting,29267,walkthrough,easy,1449,2021-01-02T20:09:52.583Z,2021-02-02T19:03:45.349Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,fieldraccoon
103,https://tryhackme-images.s3.amazonaws.com/room-icons/8b906b3d444362152f1cd3e521aa7e4a.png,c4ptur3-th3-fl4g,A beginner level CTF challenge,c4ptur3th3fl4g,35467,challenge,easy,1440,2019-05-21T01:07:04.557Z,2019-05-21T01:07:04.557Z,True,False,/img/banners/default_tryhackme.png,dcdavidlee
104,https://tryhackme-images.s3.amazonaws.com/room-icons/fdba6eaf85513262b2a9b12875b0f342.jpeg,Wonderland,Fall down the rabbit hole and enter wonderland.,wonderland,30657,challenge,medium,1430,2020-06-05T02:34:54.810Z,2020-06-05T20:34:35.765Z,True,False,https://i.imgur.com/q9N2UUs.png,NinjaJc01
105,https://tryhackme-images.s3.amazonaws.com/room-icons/f01d8f4f6c91a870f84c9db7b0650092.png,Red Team Engagements,"Learn the steps and procedures of a red team engagement, including planning, frameworks, and documentation.",redteamengagements,51471,walkthrough,easy,1427,2021-09-23T20:56:03.404Z,2022-02-15T12:27:38.148Z,True,False,https://tryhackme-images.s3.amazonaws.com/user-uploads/5e73cca6ec4fcf1309f2df86/room-content/6cb23ff9b40ce86c6b61c485e66621bb.png,Cryillic
106,https://tryhackme-images.s3.amazonaws.com/room-icons/b4fe29504727a7fb1cd8715681bf0c21.png,Attacking Kerberos,Learn how to abuse the Kerberos Ticket Granting Service inside of a Windows Domain Controller,attackingkerberos,37849,walkthrough,easy,1417,2020-06-17T17:34:32.637Z,2020-06-16T18:30:46.318Z,False,False,https://i.imgur.com/mtrLoXe.png,Cryillic
107,https://tryhackme-images.s3.amazonaws.com/room-icons/78628bbf76bf1992a8420cdb43e59f2d.jpeg,Skynet,A vulnerable Terminator themed Linux machine.,skynet,31149,challenge,easy,1402,2019-09-18T16:45:19.955Z,2020-04-27T00:17:51.031Z,False,False,/img/banners/default_tryhackme.png,tryhackme
108,https://tryhackme-images.s3.amazonaws.com/room-icons/5a1494ff275a366be8418a9bf831847c.png,Daily Bugle,"Compromise a Joomla CMS account via SQLi, practise cracking hashes and escalate your privileges by taking advantage of yum.",dailybugle,34461,challenge,hard,1351,2020-01-13T22:40:40.948Z,2020-01-18T00:23:56.579Z,True,False,https://i.imgur.com/H98yNCQ.png,tryhackme
109,https://tryhackme-images.s3.amazonaws.com/room-icons/a72f3f1c0445bac396659c36a1e8c355.png,Command Injection,"Learn about a vulnerability allowing you to execute commands through a vulnerable app, and its remediations.",oscommandinjection,47612,walkthrough,easy,1310,2021-09-17T08:29:23.520Z,2021-10-04T09:08:26.197Z,False,False,https://assets.tryhackme.com/additional/banners/WEB%20BANNER.png,cmnatic
110,https://tryhackme-images.s3.amazonaws.com/room-icons/7774a96fb05b63b3abfed628f267f2a9.png,Metasploit: Meterpreter,"Take a deep dive into Meterpreter, and see how in-memory payloads can be used for post-exploitation.",meterpreter,37564,walkthrough,easy,1308,2021-07-30T13:09:42.250Z,2021-09-28T13:09:56.013Z,False,False,https://assets.tryhackme.com/room-banners/metasploit.png,tryhackme
111,https://tryhackme-images.s3.amazonaws.com/room-icons/98d1e206f2d58494b67a1a52c0f8d244.png,Startup,Abuse traditional vulnerabilities via untraditional means.,startup,25316,challenge,easy,1306,2020-10-01T21:29:18.613Z,2020-11-08T19:00:00.222Z,True,False,https://i.imgur.com/dndjk3g.jpg,elbee
112,https://tryhackme-images.s3.amazonaws.com/room-icons/5a1f33f79fce3569a2bc247468713c93.png,Net Sec Challenge,Practice the skills you have learned in the Network Security module.,netsecchallenge,31337,challenge,medium,1302,2021-09-20T08:08:14.764Z,2021-10-12T16:24:28.761Z,False,False,https://assets.tryhackme.com/room-banners/netsecmodule.png,strategos
113,https://tryhackme-images.s3.amazonaws.com/room-icons/10524728b2b462e8d164efe4e67ed087.jpeg,Relevant,Penetration Testing Challenge,relevant,36979,challenge,medium,1249,2020-07-25T05:33:52.718Z,2020-08-21T19:00:00.035Z,True,False,https://assets.tryhackme.com/img/banners/default_tryhackme.png,TheMayor
114,https://tryhackme-images.s3.amazonaws.com/room-icons/b58d92b89e2890b5f5651e3927aee8f1.png,Nmap Basic Port Scans,"Learn in-depth how nmap TCP connect scan, TCP SYN port scan, and UDP port scan work.",nmap02,42246,walkthrough,easy,1249,2021-07-22T11:14:53.628Z,2021-10-12T16:24:19.908Z,False,False,https://assets.tryhackme.com/room-banners/netsecmodule.png,strategos
115,https://tryhackme-images.s3.amazonaws.com/room-icons/016dea7c96e8b422241016405b571c8b.jpeg,tomghost,Identify recent vulnerabilities to try exploit the system or read files that you should not have access to.,tomghost,29816,challenge,easy,1239,2020-03-28T01:39:55.471Z,2020-03-27T19:55:41.613Z,True,False,https://i.imgur.com/j83SrGu.png,stuxnet
116,https://tryhackme-images.s3.amazonaws.com/room-icons/8c8b2105d74035ca43531681439b457e.png,HackPark,"Bruteforce a websites login with Hydra, identify and use a public exploit then escalate your privileges on this Windows machine!",hackpark,30964,walkthrough,medium,1237,2019-08-06T19:02:06.930Z,2020-04-02T11:11:44.153Z,False,False,/img/banners/default_tryhackme.png,tryhackme
117,https://tryhackme-images.s3.amazonaws.com/room-icons/4c839414544f794b63aafc6ed841848b.png,Nmap Advanced Port Scans,"Learn advanced techniques such as null, FIN, Xmas, and idle (zombie) scans, spoofing, in addition to FW and IDS evasion.",nmap03,34957,walkthrough,medium,1235,2021-07-22T11:15:29.757Z,2021-10-12T16:24:10.351Z,False,False,https://assets.tryhackme.com/room-banners/netsecmodule.png,strategos
118,https://tryhackme-images.s3.amazonaws.com/room-icons/5fda25317f800a25f8cbc7320bbd83b2.png,Exploit Vulnerabilities,"Learn about some of the tools, techniques and resources to exploit vulnerabilities",exploitingavulnerabilityv2,35034,walkthrough,easy,1224,2021-09-08T07:02:48.184Z,2021-09-20T20:22:09.826Z,False,False,https://assets.tryhackme.com/additional/vulnerability-module/bug-banner.png,cmnatic
